count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
7536,2001,7,"East of England",129,Peterborough,A1179,Major,A1260,A15,518000,298650,52.57288106,-0.26025017,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",167,152,16064,273,1012,212,12,7,32,19,9,291,17792
7995,2001,7,"East of England",129,Peterborough,A15,Major,A1129,A605,519000,297330,52.56080243,-0.24597520,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",287,124,5862,205,824,127,6,4,8,7,4,156,7171
27586,2001,7,"East of England",129,Peterborough,A1260,Major,A605,A1179,516800,297100,52.55921185,-0.27849385,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",4,310,36874,143,3641,826,121,83,140,132,128,1430,42398
8678,2001,7,"East of England",129,Peterborough,A1139,Major,A1139,A15,520800,301660,52.59931328,-0.21785858,1.80,1.12,Counted,"Manual count",2,241,21437,83,2828,730,99,164,87,254,253,1587,26176
47584,2001,7,"East of England",129,Peterborough,A1260,Major,A1179,A47(T),516000,298050,52.56791931,-0.28995708,1.20,0.75,Counted,"Manual count",6,291,30223,149,2971,767,61,111,105,180,99,1323,34957
17286,2001,7,"East of England",129,Peterborough,A605,Major,A1260,A1129,517653,297303,52.56085240,-0.26584540,1.60,0.99,Counted,"Manual count",293,95,12221,198,1543,313,26,21,21,42,29,452,14509
17486,2001,7,"East of England",129,Peterborough,A1139,Major,A1(M),"A1139 Orton Parkway",514700,294420,52.53557571,-0.31038172,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,258,32008,195,5169,1403,257,290,402,946,1268,4566,42196
47363,2001,7,"East of England",129,Peterborough,A605,Major,A1139,A1260,515050,296600,52.55509128,-0.30446927,2.60,1.62,Counted,"Manual count",72,60,11126,130,719,182,10,10,6,8,16,232,12267
7543,2001,7,"East of England",129,Peterborough,A1260,Major,A1139,A605,517700,296000,52.54913385,-0.26561421,1.60,0.99,Counted,"Manual count",6,214,28960,217,3921,880,85,71,174,227,199,1636,34948
36221,2001,7,"East of England",129,Peterborough,A15,Major,"Phorpres Way roundabout",A1129,518800,296000,52.54889518,-0.24939981,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",78,96,5064,89,447,98,12,4,2,8,3,127,5823
27531,2001,7,"East of England",129,Peterborough,A1073,Major,A47,"LA Boundary",523020,305000,52.62882646,-0.18385714,5.30,3.29,Estimated,"Estimated using previous year's AADF on this link",6,78,7587,50,1310,345,61,84,60,166,431,1147,10172
8679,2001,7,"East of England",129,Peterborough,A15,Major,B1443,A47,517060,305000,52.63014305,-0.27186936,5.40,3.36,Counted,"Manual count",23,377,10631,218,1378,522,95,239,89,540,569,2054,14658
37396,2001,7,"East of England",129,Peterborough,A605,Major,A15,A1129,519400,297200,52.55954678,-0.24012428,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",166,243,11243,277,1136,198,11,3,9,9,10,240,13139
28021,2001,7,"East of England",129,Peterborough,A605,Major,A1129,A15,519000,297900,52.56592423,-0.24577085,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",384,197,11409,195,1409,218,19,13,5,6,8,269,13479
16206,2001,7,"East of England",129,Peterborough,A15,Major,A605,A605,519240,297800,52.56497318,-0.24226776,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",411,279,21351,395,1958,436,20,5,10,15,13,499,24482
28804,2001,7,"East of England",129,Peterborough,A15,Major,"David's Lane roundabout",B1443,515470,304970,52.63021367,-0.29536074,1.60,0.99,Counted,"Manual count",17,243,14191,192,1263,314,22,15,31,13,12,407,16296
48066,2001,7,"East of England",129,Peterborough,A1129,Major,A15,A605,518530,297400,52.56153389,-0.25288001,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",153,20,1197,19,156,18,4,1,1,1,1,26,1418
28047,2001,7,"East of England",129,Peterborough,A1139,Major,A1260,"A1139 spur",519000,295930,52.54822255,-0.24647684,2.20,1.37,Counted,"Manual count",2,377,36391,235,4937,1573,199,319,291,943,1056,4381,46321
47898,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 Fletton Parkway",A605,515100,295000,52.54070326,-0.30428641,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",3,214,9504,59,712,140,10,6,12,18,14,200,10689
16076,2001,7,"East of England",129,Peterborough,A1,Major,A6118,"A43 Worthorpe",507460,300000,52.58719472,-0.41527082,8.00,4.97,Counted,"Manual count",4,411,31465,185,4423,1414,157,278,618,1901,2229,6597,43081
28020,2001,7,"East of England",129,Peterborough,A15,Major,A1129,A1129,518780,297100,52.55878375,-0.24930122,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",311,162,6526,182,879,95,3,5,12,6,6,127,7876
28790,2001,7,"East of England",129,Peterborough,A47,Major,"LA Boundary",A6118,503000,300720,52.59452738,-0.48085313,5.20,3.23,Estimated,"Estimated using previous year's AADF on this link",7,92,6783,37,1205,519,59,182,157,306,242,1465,9582
75359,2001,7,"East of England",129,Peterborough,A6118,Major,A47,A1,507600,299850,52.58581911,-0.41325389,0.30,0.19,Counted,"Manual count",0,47,5304,50,670,291,41,87,70,165,149,803,6874
26221,2001,7,"East of England",129,Peterborough,A15,Major,"Maskew Ave roundabout",A47,518000,301070,52.59462633,-0.25938887,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",25,622,27216,445,2617,537,40,39,72,10,28,726,31626
46516,2001,7,"East of England",129,Peterborough,A47,Major,B1040,"LA Boundary",530700,304300,52.62074432,-0.07073241,6.10,3.79,Counted,"Manual count",2,22,8933,115,1901,705,77,208,131,457,477,2055,13026
75353,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 main route",A605,520210,296500,52.55307877,-0.22843530,0.40,0.25,Counted,"Manual count",2,48,5146,37,796,163,25,25,19,25,33,290,6317
75355,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",520090,296250,52.55085884,-0.23029466,0.30,0.19,Estimated,"Estimated from nearby links",2,245,23654,153,3209,1022,130,208,189,613,686,2848,30109
18007,2001,7,"East of England",129,Peterborough,A605,Major,A1129,B1091,520090,297000,52.55759800,-0.23002347,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",197,181,10781,83,1042,177,13,2,10,13,16,231,12318
75354,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",519970,296100,52.54953743,-0.23211773,0.20,0.12,Estimated,"Estimated from nearby links",2,283,27293,176,3703,1179,149,239,218,707,792,3284,34739
75356,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",520170,296500,52.55308759,-0.22902496,0.30,0.19,Estimated,"Estimated from nearby links",1,221,31523,206,4747,1134,225,190,183,593,791,3116,39813
37605,2001,7,"East of England",129,Peterborough,A1260,Major,"Phorpres Way roundabout",A1139,518000,295320,52.54295869,-0.26143356,0.60,0.37,Counted,"Manual count",21,210,20212,114,1763,363,72,196,44,45,103,823,23122
17970,2001,7,"East of England",129,Peterborough,A1129,Major,A15,A605,519000,296980,52.55765746,-0.24610064,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",304,121,6257,103,987,75,5,0,0,1,1,82,7550
58363,2001,7,"East of England",129,Peterborough,A15,Major,"A15 Werrington Parkway","LA Boundary",513500,309400,52.67043601,-0.32293142,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",1,216,9707,11,1239,516,95,118,51,199,230,1209,12382
75358,2001,7,"East of England",129,Peterborough,A6118,Major,A47,A1,507400,299830,52.58567888,-0.41621115,0.20,0.12,Estimated,"Estimated from nearby links",0,47,5304,50,670,291,41,87,70,165,149,803,6874
56220,2001,7,"East of England",129,Peterborough,A15,Major,"Bishop's Rd roundabout",A1179,519000,298400,52.57041703,-0.24559155,0.70,0.43,Counted,"Manual count",308,483,29107,719,2954,388,28,10,45,9,19,499,33762
942849,2001,7,"East of England",129,Peterborough,C,Minor,,,517560,300460,52.58924032,-0.26609779,,,Counted,"Manual count",173,21,1812,120,251,18,0,0,0,0,0,18,2222
942949,2001,7,"East of England",129,Peterborough,U,Minor,,,515851,299309,52.57926417,-0.29171471,,,Counted,"Manual count",52,48,6133,95,574,80,4,1,7,10,7,109,6959
56096,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 Orton Parkway",A1260,516000,294840,52.53907476,-0.29107818,2.80,1.74,Counted,"Manual count",3,392,44365,259,5909,1945,184,201,594,1253,985,5162,56087
46221,2001,7,"East of England",129,Peterborough,A15,Major,A605,"Bishops Rd roundabout",519260,298000,52.56676592,-0.24190098,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",645,493,30626,726,3165,505,38,9,20,20,18,610,35620
46222,2001,7,"East of England",129,Peterborough,A15,Major,"Westfield rd roundabout","Maskew Ave roundabout",518400,300000,52.58492483,-0.25386886,0.80,0.50,Counted,"Manual count",34,342,22890,282,2071,323,24,14,36,23,10,430,26015
75351,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 main route",A605,520000,296410,52.55231635,-0.23156353,0.70,0.43,Counted,"Manual count",1,117,11035,58,1476,288,54,85,85,154,132,798,13484
75352,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 main route",A605,520150,296300,52.55129489,-0.22939213,0.40,0.25,Counted,"Manual count",0,61,5742,16,721,128,36,98,14,95,97,468,7008
56517,2001,7,"East of England",129,Peterborough,A47,Major,A1260,A15,516550,300000,52.58532412,-0.28116108,4.00,2.49,Counted,"Manual count",3,298,31829,238,3924,1126,91,136,256,402,328,2339,38628
57821,2001,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur",A15,520010,297020,52.55779534,-0.23119568,5.30,3.29,Counted,"Manual count",1,246,35026,229,5275,1260,251,211,204,659,879,3464,44240
942954,2001,7,"East of England",129,Peterborough,C,Minor,,,520463,294520,52.53523152,-0.22542345,,,Counted,"Manual count",52,31,2274,17,398,48,10,9,15,9,15,106,2826
77184,2001,7,"East of England",129,Peterborough,A605,Major,"Park Farm Way roundabout","LA Boundary",522500,296170,52.54960358,-0.19479948,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",34,90,9807,104,961,554,64,135,51,180,171,1155,12117
99372,2001,7,"East of England",129,Peterborough,A47,Major,A15/A1139,A1139,521400,302480,52.60654772,-0.20870386,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",5,180,11959,83,1589,511,144,144,79,251,232,1361,15172
77186,2001,7,"East of England",129,Peterborough,A15,Major,A1260,"Phorpres Way roundabout",518530,295250,52.54221471,-0.25364722,0.60,0.37,Estimated,"Estimated from nearby links",71,88,4608,81,406,90,11,4,2,7,3,117,5300
966072,2001,7,"East of England",129,Peterborough,U,Minor,,,521185,301278,52.59579523,-0.21231692,,,Counted,"Manual count",96,30,3744,112,447,38,1,3,2,3,1,48,4381
99373,2001,7,"East of England",129,Peterborough,A47,Major,A1139,A1073,522600,303000,52.61095087,-0.19080029,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",1,278,17448,182,2987,1094,209,174,213,652,752,3094,23989
77183,2001,7,"East of England",129,Peterborough,A47,Major,A15,"Fulbridge Rd roundabout",518500,301780,52.60089743,-0.25175708,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",1,156,28520,207,2735,1153,122,195,112,433,392,2407,34025
77182,2001,7,"East of England",129,Peterborough,A15,Major,A47,"David's Lane roundabout",517000,302480,52.60751211,-0.27364655,2.90,1.80,Estimated,"Estimated using previous year's AADF on this link",124,172,24378,305,2668,493,51,41,47,21,18,671,28194
99374,2001,7,"East of England",129,Peterborough,A47,Major,A1073,"Thorney Rd",523500,303260,52.61308336,-0.17741880,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",2,169,11111,109,1797,555,108,178,145,433,496,1915,15101
990031,2001,7,"East of England",129,Peterborough,U,Minor,,,519200,300700,52.59104010,-0.24181529,,,Counted,"Manual count",150,16,1518,1,161,8,0,0,0,0,0,8,1704
77187,2001,7,"East of England",129,Peterborough,A1260,Major,A15,"Phorpres Way roundabout",518300,295140,52.54127624,-0.25707613,0.40,0.25,Estimated,"Estimated from nearby links",19,191,18393,104,1605,331,66,178,40,41,94,750,21043
990107,2001,7,"East of England",129,Peterborough,B1443,Minor,,,507850,305250,52.63429559,-0.40780624,,,Counted,"Manual count",27,56,2610,29,334,51,5,3,3,3,2,67,3096
99948,2001,7,"East of England",129,Peterborough,A605,Major,"A605 split",A1139,514000,296030,52.55018996,-0.32014490,1.20,0.75,Counted,"Manual count",40,43,6185,80,570,168,12,8,23,12,23,246,7124
990306,2001,7,"East of England",129,Peterborough,C,Minor,,,514000,302400,52.60743037,-0.31795529,,,Counted,"Manual count",34,18,3317,10,264,26,0,0,0,0,0,26,3635
74048,2001,7,"East of England",129,Peterborough,A605,Major,A1139,"Park Farm Way roundabout",521000,296230,52.55047783,-0.21688793,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",149,138,12280,167,1129,922,65,188,54,195,101,1525,15239
73849,2013,7,"East of England",129,Peterborough,A1,Major,"A43 Worthorpe","LA Boundary",502100,305660,52.63909098,-0.49261067,0.30,0.19,Counted,"Dependent on a neighbouring counted link",0,242,33601,118,5265,1254,248,145,267,1324,4333,7570,46796
73847,2013,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753919,-0.49077239,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",18,43,5839,41,1398,246,41,79,40,199,227,831,8152
75358,2013,7,"East of England",129,Peterborough,A6118,Major,A47,A1,507400,299830,52.58567888,-0.41621115,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",0,37,5656,31,1179,190,43,217,34,130,122,737,7640
73849,2010,7,"East of England",129,Peterborough,A1,Major,"A43 Worthorpe","LA Boundary",502100,305660,52.63909098,-0.49261067,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,264,35479,136,5592,1323,208,157,538,2499,2453,7178,48649
73847,2010,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753919,-0.49077239,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",22,42,6103,43,1173,241,32,54,94,226,211,858,8219
74052,2016,7,"East of England",129,Peterborough,A6118,Major,"LA Boundary",A47,507340,299500,52.58272522,-0.41720322,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",17,17,1600,2,307,3,2,0,0,0,0,5,1931
75358,2016,7,"East of England",129,Peterborough,A6118,Major,A47,A1,507400,299830,52.58567888,-0.41621115,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",0,37,5738,32,1465,198,48,266,44,116,139,812,8084
73847,2016,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753919,-0.49077239,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",14,42,5924,42,1737,257,46,97,52,177,258,887,8632
73849,2016,7,"East of England",129,Peterborough,A1,Major,"A43 Worthorpe","LA Boundary",502100,305660,52.63909098,-0.49261067,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,158,40632,132,7933,2030,246,250,339,2180,5154,10199,59054
18007,2018,7,"East of England",129,Peterborough,A605,Major,A1129,B1091,520090,297000,52.55759600,-0.23002354,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",261,121,10172,46,1552,76,14,5,5,0,0,100,11991
16206,2018,7,"East of England",129,Peterborough,A15,Major,A605,A605,519240,297800,52.56497200,-0.24226783,0.30,0.19,Counted,"Manual count",443,148,14579,411,1623,204,57,21,18,5,1,306,17068
7536,2018,7,"East of England",129,Peterborough,A1179,Major,A1260,A15,518000,298650,52.57287900,-0.26025025,3.30,2.05,Estimated,"Estimated using previous year's AADF on this link",139,53,12285,233,1036,93,10,10,9,1,4,126,13733
7543,2018,7,"East of England",129,Peterborough,A1260,Major,A1139,A605,517664,296099,52.55003000,-0.26610987,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",0,138,27073,63,4056,275,61,36,35,61,190,660,31990
16076,2018,7,"East of England",129,Peterborough,A1,Major,A6118,"A43 Worthorpe",507460,300000,52.58719472,-0.41527082,8.00,4.97,Estimated,"Estimated using previous year's AADF on this link",0,287,44940,172,10377,925,272,281,295,1752,3685,7210,62986
36083,2018,7,"East of England",129,Peterborough,A1,Major,"LA Boundary",A6118,507588,299550,52.58312400,-0.41352836,0.60,0.37,Counted,"Manual count",0,220,39821,174,7862,885,132,444,230,991,4112,6795,54872
36519,2018,7,"East of England",129,Peterborough,A1139,Major,A15,A47,521550,302000,52.60220000,-0.20666624,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",97,93,12178,81,3027,239,80,51,71,313,266,1020,16399
6218,2018,7,"East of England",129,Peterborough,A15,Major,"LA Boundary",A1260,518380,294800,52.53820200,-0.25601827,2.50,1.55,Counted,"Manual count",70,112,19239,39,1772,144,46,67,13,22,40,333,21494
17286,2018,7,"East of England",129,Peterborough,A605,Major,A1260,A1129,517914,297424,52.56188200,-0.26195422,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",443,105,11044,149,1307,93,14,5,3,5,2,123,12727
8679,2018,7,"East of England",129,Peterborough,A15,Major,B1443,A47,517060,305000,52.63014100,-0.27186943,5.50,3.42,Estimated,"Estimated using previous year's AADF on this link",0,77,12015,41,2013,234,71,228,34,160,353,1080,15226
17486,2018,7,"East of England",129,Peterborough,A1139,Major,A1(M),"A1139 Orton Parkway",514700,294420,52.53557571,-0.31038172,1.20,0.75,Counted,"Manual count",0,268,43802,121,8292,1070,293,323,97,525,3628,5936,58420
27586,2018,7,"East of England",129,Peterborough,A1260,Major,A605,A1179,516540,297450,52.56241100,-0.28220449,1.00,0.62,Counted,"Manual count",0,189,37856,25,4291,406,80,93,32,124,390,1125,43484
28790,2018,7,"East of England",129,Peterborough,A47,Major,"LA Boundary",A6118,503000,300720,52.59452600,-0.48085320,5.20,3.23,Estimated,"Estimated using previous year's AADF on this link",0,33,8025,11,2078,300,46,240,116,427,328,1457,11605
28804,2018,7,"East of England",129,Peterborough,A15,Major,"David's Lane roundabout",B1443,515470,304970,52.63021200,-0.29536081,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",321,159,16574,109,1994,108,14,22,14,18,4,180,19016
16480,2018,7,"East of England",129,Peterborough,A47,Major,"Fulbridge Road roundabout",A15/A1139,519200,302100,52.60361800,-0.24131161,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",1,197,31297,103,4484,558,132,299,61,841,366,2258,38339
26221,2018,7,"East of England",129,Peterborough,A15,Major,"Maskew Ave roundabout",A47,518000,301070,52.59462500,-0.25938894,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",17,139,23863,136,2007,74,29,28,8,14,8,161,26305
89112,2018,7,"East of England",129,Peterborough,A1,Major,A47,A1,507617,299848,52.58579778,-0.41300373,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",0,39,5716,32,1635,211,49,295,46,120,144,865,8286
8678,2018,7,"East of England",129,Peterborough,A1139,Major,A1139,A15,520800,301660,52.59931328,-0.21785858,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",0,221,32804,76,5437,849,192,399,154,1499,971,4064,42603
47584,2018,7,"East of England",129,Peterborough,A1260,Major,A1179,A47(T),516000,298050,52.56791931,-0.28995708,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",1,190,37008,32,4904,453,68,59,45,117,342,1085,43219
7995,2018,7,"East of England",129,Peterborough,A15,Major,A1129,A605,519000,297330,52.56080100,-0.24597527,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",245,80,5694,232,997,39,5,0,2,1,0,48,7051
70246,2018,7,"East of England",129,Peterborough,A605,Major,"LA Boundary","A605 split",513369,295694,52.54730229,-0.32956131,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",70,108,4970,22,703,66,11,2,6,6,4,94,5897
46221,2018,7,"East of England",129,Peterborough,A15,Major,A605,"Bishops Road roundabout",519260,298000,52.56676400,-0.24190105,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",1494,310,23288,507,2834,115,23,10,10,2,2,161,27100
47363,2018,7,"East of England",129,Peterborough,A605,Major,A1139,A1260,515050,296600,52.55509000,-0.30446934,2.70,1.68,Counted,"Manual count",65,57,14198,62,1135,89,30,12,11,7,9,158,15609
28020,2018,7,"East of England",129,Peterborough,A15,Major,A1129,A1129,518780,297100,52.55878200,-0.24930129,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",276,99,6898,259,1038,117,14,18,0,2,2,152,8446
38480,2018,7,"East of England",129,Peterborough,A47,Major,A6118,A6118,507450,299750,52.58494800,-0.41549945,0.30,0.19,Counted,"Manual count",6,90,17380,59,3069,417,115,414,49,132,980,2107,22705
28021,2018,7,"East of England",129,Peterborough,A605,Major,A1129,A15,519000,297900,52.56592300,-0.24577093,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",393,139,9333,138,1481,68,25,22,5,1,3,124,11214
47898,2018,7,"East of England",129,Peterborough,A1139,Major,"A1139 Fletton Parkway",A605,515100,295000,52.54070326,-0.30428641,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",7,65,11147,15,1158,123,16,12,11,5,7,175,12559
36083,2000,7,"East of England",129,Peterborough,A1,Major,"LA Boundary",A6118,507630,299400,52.58176932,-0.41295735,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",2,198,22159,141,3328,1064,196,370,553,1787,1909,5879,31705
16076,2000,7,"East of England",129,Peterborough,A1,Major,A6118,"A43 Worthorpe",507460,300000,52.58719472,-0.41527082,8.00,4.97,Counted,"Manual count",4,231,35657,218,4291,1744,183,296,658,2301,1687,6869,47266
36221,2000,7,"East of England",129,Peterborough,A15,Major,"Phorpres Way roundabout",A1129,518800,296000,52.54889518,-0.24939981,1.50,0.93,Counted,"Manual count",81,91,5227,85,443,102,11,4,3,10,3,133,5979
37396,2000,7,"East of England",129,Peterborough,A605,Major,A15,A1129,519400,297200,52.55954678,-0.24012428,1.10,0.68,Counted,"Manual count",173,232,11603,264,1128,208,10,3,12,11,10,254,13481
16206,2000,7,"East of England",129,Peterborough,A15,Major,A605,A605,519240,297800,52.56497318,-0.24226776,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",429,270,20933,388,1966,445,17,5,11,18,11,507,24064
36519,2000,7,"East of England",129,Peterborough,A1139,Major,A15,A47,521550,302000,52.60220124,-0.20666616,1.30,0.81,Counted,"Manual count",129,197,12359,138,1764,575,103,98,218,467,384,1845,16303
27531,2000,7,"East of England",129,Peterborough,A1073,Major,A47,"LA Boundary",523020,305000,52.62882646,-0.18385714,5.30,3.29,Estimated,"Estimated using previous year's AADF on this link",6,70,7564,52,1267,350,53,84,67,189,377,1120,10073
17286,2000,7,"East of England",129,Peterborough,A605,Major,A1260,A1129,517653,297303,52.56085240,-0.26584540,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",159,131,10117,58,1303,143,13,5,27,24,11,223,11832
37605,2000,7,"East of England",129,Peterborough,A1260,Major,"Phorpres Way roundabout",A1139,518000,295320,52.54295869,-0.26143356,0.60,0.37,Counted,"Manual count",18,200,18429,110,1495,456,68,135,29,59,43,790,21024
36222,2000,7,"East of England",129,Peterborough,A15,Major,A1179,"Westfield Rd roundabout",518770,299000,52.57585861,-0.24876866,1.20,0.75,Counted,"Manual count",188,325,34284,203,2366,584,34,14,26,10,19,687,37865
26221,2000,7,"East of England",129,Peterborough,A15,Major,"Maskew Ave roundabout",A47,518000,301070,52.59462633,-0.25938887,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",26,600,26682,437,2627,548,35,39,82,12,25,741,31087
17970,2000,7,"East of England",129,Peterborough,A1129,Major,A15,A605,519000,296980,52.55765746,-0.24610064,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",317,116,6457,99,980,79,5,0,0,1,1,86,7738
18007,2000,7,"East of England",129,Peterborough,A605,Major,A1129,B1091,520090,297000,52.55759800,-0.23002347,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",205,172,11126,79,1035,185,12,2,12,16,16,243,12655
47363,2000,7,"East of England",129,Peterborough,A605,Major,A1139,A1260,515050,296600,52.55509128,-0.30446927,2.60,1.62,Estimated,"Estimated using previous year's AADF on this link",51,62,9782,98,933,92,15,6,6,6,18,143,11018
46516,2000,7,"East of England",129,Peterborough,A47,Major,B1040,"LA Boundary",530700,304300,52.62074432,-0.07073241,6.10,3.79,Counted,"Manual count",1,60,10477,78,2546,692,77,118,223,502,309,1921,15082
46222,2000,7,"East of England",129,Peterborough,A15,Major,"Westfield rd roundabout","Maskew Ave roundabout",518400,300000,52.58492483,-0.25386886,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",84,256,21406,133,2197,271,24,17,34,18,19,383,24375
38480,2000,7,"East of England",129,Peterborough,A47,Major,A6118,A6118,507450,299750,52.58495011,-0.41549939,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",4,103,12516,121,2054,436,84,137,166,329,275,1427,16221
46221,2000,7,"East of England",129,Peterborough,A15,Major,A605,"Bishops Rd roundabout",519260,298000,52.56676592,-0.24190098,0.50,0.31,Counted,"Manual count",674,476,30025,712,3177,515,33,9,22,23,16,618,35008
58363,2000,7,"East of England",129,Peterborough,A15,Major,"A15 Werrington Parkway","LA Boundary",513500,309400,52.67043601,-0.32293142,5.90,3.67,Counted,"Manual count",1,194,9678,11,1198,522,82,118,57,227,201,1207,12288
56517,2000,7,"East of England",129,Peterborough,A47,Major,A1260,A15,516550,300000,52.58532412,-0.28116108,4.00,2.49,Counted,"Manual count",1,130,29539,163,3501,914,126,169,289,367,320,2185,35518
47898,2000,7,"East of England",129,Peterborough,A1139,Major,"A1139 Fletton Parkway",A605,515100,295000,52.54070326,-0.30428641,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",3,204,9808,57,707,146,9,6,14,23,14,212,10988
48066,2000,7,"East of England",129,Peterborough,A1129,Major,A15,A605,518530,297400,52.56153389,-0.25288001,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",159,19,1236,19,154,18,4,1,1,1,1,26,1454
57821,2000,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur",A15,520010,297020,52.55779534,-0.23119568,5.30,3.29,Counted,"Manual count",3,396,33655,172,4843,1236,259,215,234,713,756,3413,42479
47584,2000,7,"East of England",129,Peterborough,A1260,Major,A1179,A47(T),516000,298050,52.56791931,-0.28995708,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",14,212,26010,142,3104,544,92,149,159,143,154,1241,30709
73748,2000,7,"East of England",129,Peterborough,A43,Major,A1,"LA Boundary",502630,306000,52.64204655,-0.48467576,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",18,75,3870,10,659,96,33,16,11,10,22,188,4802
75352,2000,7,"East of England",129,Peterborough,A1139,Major,"A1139 main route",A605,520150,296300,52.55129489,-0.22939213,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,55,5725,16,697,130,31,97,16,108,85,467,6960
75359,2000,7,"East of England",129,Peterborough,A6118,Major,A47,A1,507600,299850,52.58581911,-0.41325389,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,42,5288,51,648,294,35,87,78,188,130,812,6841
75355,2000,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",520090,296250,52.55085884,-0.23029466,0.30,0.19,Estimated,"Estimated from nearby links",0,279,21576,126,2987,1002,162,231,201,566,632,2794,27762
